id,ip,country,port,root_folders,date_added
261,84.29.164.150,NL,443,"Backups,Documents","2014-04-25 00:41:13"
262,195.240.194.142,NL,443,"Kruidentuin iomega,Movies,Music,Pictures,Thaam","2014-04-25 00:41:13"
263,62.45.40.103,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:13"
264,217.122.52.89,NL,443,"Movies,Music,Pictures,Series","2014-04-25 00:41:13"
265,83.87.53.220,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:13"
266,188.142.112.235,NL,443,"Backups,Private","2014-04-25 00:41:13"
267,178.84.207.118,NL,443,TimeMachine,"2014-04-25 00:41:13"
268,84.24.77.182,NL,443,TimeMachine,"2014-04-25 00:41:13"
269,84.107.21.117,NL,443,"Backups,Documents,Michel,Movies,Music,Pictures","2014-04-25 00:41:13"
270,62.238.175.136,NL,443,"Backups,Documents,Movies,MTB,Music,Pictures,QuikTransfer,sandervaneck","2014-04-25 00:41:13"
271,80.56.73.131,NL,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:13"
272,83.81.87.168,NL,443,"Movies,Music","2014-04-25 00:41:13"
273,80.100.200.152,NL,443,"Fotos facebook,Torrent,Video","2014-04-25 00:41:13"
274,62.194.162.238,NL,443,"Backup disk,QuikTransfer","2014-04-25 00:41:13"
275,95.97.232.228,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:13"
276,84.105.86.64,NL,443,"Appz,Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:13"
277,94.211.112.56,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:13"
278,213.46.19.20,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:13"
279,85.150.241.84,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:13"
280,88.159.160.89,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:13"
281,217.122.104.211,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,USB_WD_Ext_HDD_1021_a_1","2014-04-25 00:41:13"
282,83.83.52.75,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:13"
283,94.211.119.74,NL,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:13"
284,83.163.182.99,NL,443,Pictures,"2014-04-25 00:41:13"
285,84.29.113.233,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:13"
286,83.81.87.52,NL,443,"Afbeeldingen,Pictures","2014-04-25 00:41:13"
287,84.28.238.205,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:13"
288,80.57.111.106,NL,443,VPplus,"2014-04-25 00:41:13"
289,95.97.189.193,NL,443,"iTunes Media","2014-04-25 00:41:13"
290,82.72.140.181,NL,443,"Backups,Lokaal","2014-04-25 00:41:13"
291,94.213.167.25,NL,443,"Te behandelen Ebooks","2014-04-25 00:41:13"
292,95.97.184.35,NL,443,"Backups,Documents,Movies,Music,Overig beeldmateriaal,Pictures,TimeMachine,Torrents","2014-04-25 00:41:13"
293,83.117.68.42,NL,443,Movies,"2014-04-25 00:41:13"
294,188.142.113.253,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:13"
295,94.212.99.140,NL,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:13"
296,84.31.173.5,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:13"
297,94.210.246.232,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:13"
298,217.122.139.231,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:13"
299,62.163.115.103,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:13"
300,88.159.160.136,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:13"
301,62.238.193.19,NL,443,"generaltemp,Music","2014-04-25 00:41:13"
302,83.87.193.117,NL,443,"fotos van motortrip juli 2012","2014-04-25 00:41:13"
303,83.83.149.5,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:13"
304,90.145.163.243,NL,443,"Backups,Media1,Media2,Media3,QuikTransfer","2014-04-25 00:41:13"
305,94.211.44.28,NL,443,"Backups,Documents,Films,Fotoos,Muziek","2014-04-25 00:41:13"
306,80.56.60.89,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:13"
307,84.24.215.34,NL,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:14"
308,217.122.136.20,NL,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:14"
309,217.122.103.253,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
310,95.97.124.49,NL,443,"Documents,etc,Movies,Music,Pictures","2014-04-25 00:41:14"
311,83.81.17.217,NL,443,"Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
312,217.123.235.1,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:14"
313,217.120.53.245,NL,443,"Backups,Documents,Movies,Music,Pictures,Shared by Harrie,TimeMachine","2014-04-25 00:41:14"
314,84.27.100.246,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine,Torrent","2014-04-25 00:41:14"
315,83.87.146.189,NL,443,"Backups,Documents,Monique,Movies,Music,Pictures,QuikTransfer,Rijndert","2014-04-25 00:41:14"
316,84.31.37.124,NL,443,"Backups,Muziek,TimeMachine","2014-04-25 00:41:14"
317,80.57.131.130,NL,443,"Backups,Foto,Movies,TimeMachine","2014-04-25 00:41:14"
318,88.159.113.250,NL,443,"Movies,Music,Pictures","2014-04-25 00:41:14"
319,217.121.0.184,NL,443,"Backups,Documents,Facebook Active Folder,Movies,Music,Pictures,TimeMachine,Torrent Active Folder","2014-04-25 00:41:14"
320,94.209.230.36,NL,443,"Andrea,Backups,Data,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
321,94.210.80.120,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
322,81.68.135.215,NL,443,"Backups,Documenten,Fotoos,Muziek,QuikTransfer,stls_userdata,TimeMachine,Tineke,Video","2014-04-25 00:41:14"
323,84.24.148.212,NL,443,QuikTransfer,"2014-04-25 00:41:14"
324,84.24.81.23,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:14"
325,83.83.115.196,NL,443,"Documents,Emmie documenten,Emmie fotos,Emmie Muziek,Movies,Rob documenten,Rob fotos,Rob muziek","2014-04-25 00:41:14"
326,94.213.4.102,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:14"
327,217.123.33.67,NL,443,"Documents,Movies,Music,Pictures,test","2014-04-25 00:41:14"
328,95.96.151.212,NL,443,"Backups,bluetooth","2014-04-25 00:41:14"
329,92.65.237.42,NL,443,"Backups,Documents,Movies,Music,Nicolien Batist,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:14"
330,217.121.38.119,NL,443,"Bwefar Facebook fotos","2014-04-25 00:41:14"
331,217.120.120.44,NL,443,"Backups,Documents,Movies","2014-04-25 00:41:14"
332,94.212.220.109,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:14"
333,83.86.246.144,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
334,213.93.183.123,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
335,84.30.87.248,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine,utorent","2014-04-25 00:41:14"
336,82.72.170.192,NL,443,"Music,Pictures,Torrent","2014-04-25 00:41:14"
337,84.106.77.238,NL,443,"Downloads,Movies,Music","2014-04-25 00:41:14"
338,82.157.110.231,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
339,84.29.211.236,NL,443,"Backups,Movies,Musics,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:14"
340,213.127.224.75,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
341,37.251.10.102,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine,USB_Samsung_M2_Portable_a_1","2014-04-25 00:41:14"
342,37.251.43.196,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
343,77.249.103.6,NL,443,"Backups,Documents,Hendriks Metaal Industrie,Movies,Music,Pictures,QuikTransfer,stls_userdata","2014-04-25 00:41:14"
344,84.29.182.36,NL,443,"Backups,Karin,Music,Pictures,QuikTransfer,Robert,stls_userdata,TimeMachine","2014-04-25 00:41:14"
345,83.87.182.255,NL,443,"Backups,Documenten,Films,Fotos,Muziek,Programma,Public","2014-04-25 00:41:14"
346,84.245.22.39,NL,443,"Movies,Music","2014-04-25 00:41:14"
347,84.29.88.137,NL,443,"admin$,Backups,c$,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
348,83.86.58.190,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
349,83.86.115.111,NL,443,DUMP,"2014-04-25 00:41:14"
350,217.122.193.103,NL,443,"Audio,Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
351,217.120.252.72,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine,Torrents,Upload","2014-04-25 00:41:14"
352,92.108.199.184,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine,Torrents,Upload","2014-04-25 00:41:14"
353,83.80.194.240,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine,Torrent","2014-04-25 00:41:14"
354,84.105.236.118,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
355,84.26.156.119,NL,443,"Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
356,88.159.175.213,NL,443,"Movies,Music,Pictures","2014-04-25 00:41:14"
357,88.159.252.55,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
358,83.128.204.206,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
359,83.83.54.33,NL,443,"Backups,Dance,Documents,Downloads,iTunes,Mark,Monique,Movies,Music,Pictures,QuikTransfer,stls_userdata,Telegraaf,Test,TimeMachine","2014-04-25 00:41:14"
360,83.163.46.200,NL,443,"Backups,Destin,Han,Inge,Movies,Music,Pictures,Time Machine MAC,Transfer Files,Yannick","2014-04-25 00:41:14"
361,90.145.45.43,NL,443,"IRL,VdBA","2014-04-25 00:41:14"
362,84.27.216.106,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
363,5.199.156.125,NL,443,"Backups,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
364,95.97.31.186,NL,443,"Backups,Documents,Movies,Music,Pictures,Torrents","2014-04-25 00:41:14"
365,212.120.104.86,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
366,92.108.135.248,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
367,82.168.82.232,NL,443,"Annika,Backups,Ben,Documents,Erika,Movies,Music,Octopus,Pictures,PSF,TimeMachine","2014-04-25 00:41:14"
368,94.211.252.2,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
369,83.81.195.146,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
370,84.26.228.255,NL,443,"Fam linders,films,QuikTransfer","2014-04-25 00:41:14"
371,213.93.166.198,NL,443,"backup_van_nas,TimeMachine","2014-04-25 00:41:14"
372,94.210.10.41,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
373,212.127.200.30,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,stls_userdata,TimeMachine","2014-04-25 00:41:14"
374,85.191.116.233,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
375,84.29.164.237,NL,443,"Backups,Documents,Movies,Music,Pictures,Torrents","2014-04-25 00:41:14"
376,94.208.50.158,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:14"
377,84.29.77.25,NL,443,"Backups,Bestanden,Movies,Music,Pictures","2014-04-25 00:41:14"
378,178.84.245.46,NL,443,"Backups,TimeMachine","2014-04-25 00:41:14"
379,84.29.192.117,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
380,84.24.175.160,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
381,178.85.3.118,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
382,83.128.30.246,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:14"
383,62.45.94.102,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:14"
384,213.125.101.34,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
385,83.128.5.198,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine,USB_Seagate_Backup__RD_1","2014-04-25 00:41:14"
386,37.251.42.149,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:14"
387,5.104.122.218,NL,443,"Backups,Documents Frank,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:14"
388,92.108.160.66,NL,443,"Backups,Movies,Pictures","2014-04-25 00:41:14"
389,217.123.119.237,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:14"
390,84.25.75.117,NL,443,"Backups,Documenten Truus,Documents,Films,Fotos,Movies,Music,Muziek van Truus en Paul,Pictures,TimeMachine","2014-04-25 00:41:14"
391,83.85.91.199,NL,443,"Backups,Documents,ipad,Movies,Music,Pictures","2014-04-25 00:41:14"
392,92.109.45.22,NL,443,"all,Backups,Bedrijf,Documenten,Downloads,Fotos,Muziek,QuikTransfer,stls_userdata","2014-04-25 00:41:14"
393,62.45.250.55,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:14"
394,84.27.189.170,NL,443,Documents,"2014-04-25 00:41:14"
395,84.107.81.53,NL,443,"Backups,Documents,Movies,Music,Nas up 1T,Pictures","2014-04-25 00:41:15"
396,77.250.219.118,NL,443,"Backups,Documents,Fotos,iTunes,Movies,Music,Pictures,QuikTransfer,Software,stls_userdata,TimeMachine,USB1","2014-04-25 00:41:15"
397,82.75.156.91,NL,443,"Backups,Erik,Movies,Petra","2014-04-25 00:41:15"
398,83.86.194.24,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
399,82.72.197.139,NL,443,Public,"2014-04-25 00:41:15"
400,94.215.27.198,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
401,83.80.220.123,NL,443,Documents,"2014-04-25 00:41:15"
402,62.45.115.180,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
403,84.39.22.205,NL,443,QuikTransfer,"2014-04-25 00:41:15"
404,83.81.114.234,NL,443,"Movies,Music,Pictures,TimeMachine,torrent","2014-04-25 00:41:15"
405,217.121.19.27,NL,443,"Backup,Documents,Movies,Music,Pictures,Public,TimeMachine","2014-04-25 00:41:15"
406,217.120.229.60,NL,443,"Backups,Documents,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
407,80.56.64.151,NL,443,"Backup,Backups,Documents,Facebook,Movies,Music,Pictures,TimeMachine,Torrent,Torrent 2 deze gebruiken,Torrent map,You Tube","2014-04-25 00:41:15"
408,77.249.1.21,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
409,77.248.201.187,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
410,84.105.6.4,NL,443,"Pictures,Sonos,temp","2014-04-25 00:41:15"
411,94.210.209.186,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
412,88.159.83.88,NL,443,"Apps,Firetech,Movies,Music,Pictures,Software","2014-04-25 00:41:15"
413,94.210.210.209,NL,443,"Backup nyp,Backups,Documents,Movies,Pictures","2014-04-25 00:41:15"
414,84.24.179.27,NL,443,"Public share","2014-04-25 00:41:15"
415,84.105.212.109,NL,443,Documenten,"2014-04-25 00:41:15"
416,94.210.125.31,NL,443,"Movies,Pictures","2014-04-25 00:41:15"
417,83.83.74.104,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
418,83.83.206.5,NL,443,"Backups,Documents,Downloads,Movies,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:15"
419,83.81.118.233,NL,443,"Applications,Backups,Books,Documents,Movies,Music,Pictures,Series","2014-04-25 00:41:15"
420,217.121.26.192,NL,443,MoviesA,"2014-04-25 00:41:15"
421,213.125.97.50,NL,443,MoviesA,"2014-04-25 00:41:15"
422,217.123.225.141,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:15"
423,212.178.114.133,NL,443,Tenniswinkel.eu,"2014-04-25 00:41:15"
424,82.171.137.183,NL,443,"Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
425,80.56.204.60,NL,443,Pictures,"2014-04-25 00:41:15"
426,89.99.52.38,NL,443,"Fotos vrienden,Music","2014-04-25 00:41:15"
427,82.75.131.32,NL,443,"BACK,BACK,BACK,BACK,Documents,Games,HONDENSCHOOL,MAP RONALD,MAP SUSAN,Movies,MULTI MEDIA,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:15"
428,94.215.43.58,NL,443,"Backups,Documents","2014-04-25 00:41:15"
429,84.27.143.80,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
430,83.86.61.122,NL,443,"Backups,Documenten,Ebooks,Facebook,Fotos,Muziek,Programmas,QuikTransfer,Video","2014-04-25 00:41:15"
431,82.156.145.130,NL,443,"Backups,Documents,games,Movies,Music,Pictures,QuikTransfer,video","2014-04-25 00:41:15"
432,83.84.122.105,NL,443,"Backups,DCV,Documents,Edits,Klanten2010,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:15"
433,83.82.12.7,NL,443,"Backups,Documents,Domeinweg.nl,Movies,Music,Pictures,TimeMachine,torrents","2014-04-25 00:41:15"
434,80.57.220.63,NL,443,"Backups,Movies,Music,Pictures,QuikTransfer,Series,TimeMachine,Torrents","2014-04-25 00:41:15"
435,94.214.115.7,NL,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:15"
436,83.83.241.105,NL,443,Movies,"2014-04-25 00:41:15"
437,77.251.24.9,NL,443,"Documents,Movies,Music,TimeMachine","2014-04-25 00:41:15"
438,94.212.78.62,NL,443,"Backups,Ben,CIC,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:15"
439,62.45.89.115,NL,443,"marcel butoh,muziek","2014-04-25 00:41:15"
440,94.208.69.116,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
441,94.210.210.38,NL,443,"Documents,Movies,Music,Pictures,sabina","2014-04-25 00:41:15"
442,94.209.151.20,NL,443,Movies,"2014-04-25 00:41:15"
443,77.251.152.51,NL,443,"Afbeeldingen,Backups,Downloads,DVD,Filmpjes,Muziek,QuikTransfer,Videos","2014-04-25 00:41:15"
444,84.25.2.104,NL,443,"Backup,Documents,iTunes,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:15"
445,83.128.6.10,NL,443,"ANTON,Backups,E,FOTO,GPS,LIEKE,MAJADESIGN,MAUREEN,MUZIEK,NETWERK,PICASA,QuikTransfer,SCOUTING,SOFTWARE,USB_WD_My_Book_1110_a_1,USB_WD_Virtual_CD_1110_b,VIDEO,WEBSITES","2014-04-25 00:41:15"
446,217.120.91.45,NL,443,"Backups,Documents,Install,Movies,Music,Pictures,Website","2014-04-25 00:41:15"
447,84.104.102.24,NL,443,"Documents,Games,Kelvin,Marielle,Movies,Music,Pictures,Ronald,Sascha,Share Iomega","2014-04-25 00:41:15"
448,82.74.145.34,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
449,85.150.0.42,NL,443,Deuntjes,"2014-04-25 00:41:15"
450,213.127.142.161,NL,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
451,84.26.248.13,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:15"
452,94.210.163.255,NL,443,"Ebooks,Movies,Music","2014-04-25 00:41:15"
453,62.163.195.180,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
454,84.31.164.115,NL,443,"Backups,Documents,LandvanKleef,Music,TimeMachine","2014-04-25 00:41:15"
455,83.85.163.93,NL,443,"Backup,ForAll,Foto,Music","2014-04-25 00:41:15"
456,81.69.143.174,NL,443,"camera,Downloads,facebook,QuikTransfer,www","2014-04-25 00:41:15"
457,80.56.102.212,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
458,84.25.146.202,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
459,212.120.108.199,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
460,77.251.167.20,NL,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
461,84.28.246.52,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
462,83.82.226.243,NL,443,"Backups,BineAdvies,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
463,213.93.249.195,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
464,217.120.53.245,NL,443,"Backups,Documents,Movies,Music,Pictures,Shared by Harrie,TimeMachine","2014-04-25 00:41:15"
465,84.106.233.145,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:15"
466,84.106.255.87,NL,443,eMule,"2014-04-25 00:41:15"
467,84.24.232.58,NL,443,"Documents,Fotos,Graphics,Music,Projectbestanden,Shinzo,Software","2014-04-25 00:41:15"
468,88.159.111.162,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
469,188.142.112.235,NL,443,"Backups,Private","2014-04-25 00:41:15"
470,94.212.47.142,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,Series,TimeMachine","2014-04-25 00:41:15"
471,83.160.53.20,NL,443,"Afbeeldingen,Backups,Documenten,Films en Video,Gebruiksaanwijzingen,Muziek","2014-04-25 00:41:15"
472,178.85.3.118,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:15"
473,80.56.75.228,NL,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
474,84.106.197.245,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine,torrens","2014-04-25 00:41:15"
475,62.194.203.184,NL,443,"Backups,Documents,hetzuiden,Michelle,Movies,Music,Pictures,sanne","2014-04-25 00:41:15"
476,84.28.216.232,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:15"
477,94.210.240.39,NL,443,"Backups,Documents,films series etc,Music","2014-04-25 00:41:15"
478,82.75.165.71,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:15"
479,94.208.241.199,NL,443,Backups,"2014-04-25 00:41:15"
480,77.251.201.146,NL,443,"2011,2014","2014-04-25 00:41:15"
481,91.106.225.52,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:15"
482,213.127.186.253,NL,443,NASfILMS,"2014-04-25 00:41:15"
483,92.65.237.42,NL,443,"Backups,Documents,Movies,Music,Nicolien Batist,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:16"
